customer_id,first_name,last_name,email,country,signup_date,marketing_opt_in
10333,Camila,Vega,Camila.Vega10333@example.com,us,2025-09-09,false
10334,Andres,Reyes,  Andres.Reyes10334@example.com ,PE,2026-06-23,true
10335,Ricardo,Silva,Ricardo.Silva10335@example.com,CO,2026-05-12,true
10336,DANIELA,ortiz,  Daniela.Ortiz10336@example.com ,CL,2025-10-15,true
10337,Andres,Ortiz,Andres.Ortiz10337@example.com,CL,2025-09-04,true
10338,Marta,Molina,MARTA.MOLINA10338@EXAMPLE.COM,PE,2026-02-02,true
10339,Marta,Campos,Marta.Campos10339@example.com,US,2025-01-29,false
10340,Pablo,Castro,Pablo.Castro10340@example.com,BR,2026-05-20,true
10341,Diego,Cruz,DIEGO.CRUZ10341@EXAMPLE.COM,us,2025-12-06,false
10342,Camila,Molina,Camila.Molina10342@example.com,US,2025-01-23,true
10343,PAULA,vega,PAULA.VEGA10343@EXAMPLE.COM,US,2026-02-10,false
10344,Martina,Flores,Martina.Flores10344@example.com,CL,2026-05-14,false
10345,Diego,Medina,Diego.Medina10345@example.com,ES,2025-06-29,true
10346,Gabriel,Medina,  GABRIEL.MEDINA10346@EXAMPLE.COM ,US,2025-02-03,true
10347,Martina,Vega,Martina.Vega10347@example.com,CO,2025-12-06,false
10348,Lucas,Gomez,LUCAS.GOMEZ10348@EXAMPLE.COM,es,2025-12-10,true
10349,ISABELLA,sanchez,ISABELLA.SANCHEZ10349@EXAMPLE.COM,US,2026-01-31,true
10350,NICOLAS,perez,Nicolas.Perez10350@example.com,PE,2026-05-06,false
10351,DANIELA,rojas,Daniela.Rojas10351@example.com,AR,2025-01-21,true
10352,Mateo,Martinez,Mateo.Martinez10352@example.com,cl,2025-04-06,true
10353,Tomas,Fuentes,TOMAS.FUENTES10353@EXAMPLE.COM,MX,2025-06-10,true
10354,Martina,Sanchez,Martina.Sanchez10354@example.com,ES,2025-10-16,true
10355,MATEO,rodriguez,Mateo.Rodriguez10355@example.com,cl,2025-03-31,true
10356,Sebastian,Rojas,  SEBASTIAN.ROJAS10356@EXAMPLE.COM ,BR,2025-03-25,true
10357,Mateo,Flores,Mateo.Flores10357@example.com,CO,2026-02-01,true
10358,Lucia,Diaz,Lucia.Diaz10358@example.com,CL,2025-10-03,false
10359,Valentina,Navarro,VALENTINA.NAVARRO10359@EXAMPLE.COM,BR,2025-08-21,false
10360,Marta,Diaz,Marta.Diaz10360@example.com,CO,2025-08-30,true
10361,Sofia,Diaz,Sofia.Diaz10361@example.com,PE,2025-05-31,true
10362,ELENA,morales,Elena.Morales10362@example.com,US,2026-03-10,true
10363,Sebastian,Reyes,Sebastian.Reyes10363@example.com,US,2025-03-10,true
10364,FELIPE,diaz,Felipe.Diaz10364@example.com,MX,2026-06-20,false
10365,MATEO,reyes,Mateo.Reyes10365@example.com,US,2025-04-19,false
10366,Mateo,Molina,Mateo.Molina10366@example.com,US,2026-05-13,false
10367,Andres,Rodriguez,Andres.Rodriguez10367@example.com,US,2026-02-10,false
10368,MARTINA,medina,Martina.Medina10368@example.com,US,2025-11-07,true
10369,Marta,Cruz,Marta.Cruz10369@example.com,CO,2026-03-30,false
10370,Martina,Torres,  Martina.Torres10370@example.com ,AR,2026-02-21,false
10371,Elena,Ortiz,Elena.Ortiz10371@example.com,PE,2026-06-03,true
10372,Elena,Campos,Elena.Campos10372@example.com,MX,2025-03-01,true
10373,Julia,Rodriguez,Julia.Rodriguez10373@example.com,PE,2025-05-07,false
10374,Lucas,Gomez,Lucas.Gomez10374@example.com,MX,2025-12-19,true
10375,Lucia,Torres,Lucia.Torres10375@example.com,AR,2025-08-08,false
10376,Carla,Ramirez,Carla.Ramirez10376@example.com,br,2025-01-10,true
10377,Valentina,Rojas,Valentina.Rojas10377@example.com,US,2025-10-09,true
10378,Emma,Campos,Emma.Campos10378@example.com,CL,2026-02-11,false
10379,Ana,Ortiz,Ana.Ortiz10379@example.com,ES,2025-10-17,true
10380,Mateo,Cruz,Mateo.Cruz10380@example.com,US,2025-11-02,true
10381,Laura,Navarro,LAURA.NAVARRO10381@EXAMPLE.COM,US,2025-11-24,false
10382,Gabriel,Garcia,Gabriel.Garcia10382@example.com,BR,2025-02-06,false
10383,Daniela,Suarez,Daniela.Suarez10383@example.com,US,2026-01-03,true
10384,BRUNO,perez,Bruno.Perez10384@example.com,co,2025-09-22,false
10385,Felipe,Navarro,Felipe.Navarro10385@example.com,PE,2025-08-17,false
10386,Javier,Reyes,Javier.Reyes10386@example.com,CO,2026-04-27,true
10387,CARLA,castro,Carla.Castro10387@example.com,BR,2026-01-26,true
10388,Nicolas,Rodriguez,NICOLAS.RODRIGUEZ10388@EXAMPLE.COM,PE,2026-04-14,true
10389,Bruno,Medina,BRUNO.MEDINA10389@EXAMPLE.COM,US,2025-03-01,true
10390,Isabella,Sanchez,ISABELLA.SANCHEZ10390@EXAMPLE.COM,AR,2025-04-01,true
10391,Nicolas,Rojas,Nicolas.Rojas10391@example.com,mx,2026-01-18,false
10392,Lucia,Rivera,  Lucia.Rivera10392@example.com ,ar,2025-08-20,false
10393,Pablo,Flores,Pablo.Flores10393@example.com,US,2025-11-02,false
10394,JULIA,aguilar,Julia.Aguilar10394@example.com,MX,2026-05-17,true
10395,Camila,Perez,Camila.Perez10395@example.com,ES,2025-05-15,true
10396,Ana,Castro,ANA.CASTRO10396@EXAMPLE.COM,MX,2025-09-19,false
10397,TOMAS,rodriguez,TOMAS.RODRIGUEZ10397@EXAMPLE.COM,BR,2025-04-29,true
10398,Emma,Lopez,Emma.Lopez10398@example.com,MX,2025-11-05,true
10399,Mateo,Herrera,Mateo.Herrera10399@example.com,MX,2026-06-08,false
10400,Mateo,Flores,MATEO.FLORES10400@EXAMPLE.COM,US,2026-06-20,false
10401,Pablo,Medina,PABLO.MEDINA10401@EXAMPLE.COM,CL,2026-05-08,true
10402,ANA,garcia,Ana.Garcia10402@example.com,BR,2025-04-03,false
10403,Sofia,Aguilar,Sofia.Aguilar10403@example.com,AR,2025-09-28,true
10404,Mateo,Suarez,MATEO.SUAREZ10404@EXAMPLE.COM,US,2025-04-29,true
10405,Elena,Fuentes,Elena.Fuentes10405@example.com,US,2026-03-25,false
10406,Isabella,Fuentes,Isabella.Fuentes10406@example.com,AR,2026-04-13,true
10407,EMMA,medina,Emma.Medina10407@example.com,CO,2025-03-02,false
10408,Bruno,Perez,Bruno.Perez10408@example.com,US,2026-01-24,false
10409,Tomas,Garcia,Tomas.Garcia10409@example.com,PE,2026-05-15,true
10410,Nicolas,Morales,Nicolas.Morales10410@example.com,US,2025-08-18,false
10411,Sebastian,Campos,Sebastian.Campos10411@example.com,cl,2025-09-12,true
10412,Sebastian,Herrera,SEBASTIAN.HERRERA10412@EXAMPLE.COM,BR,2025-01-12,false
10413,Diego,Ortiz,Diego.Ortiz10413@example.com,co,2025-09-04,true
10414,ISABELLA,rodriguez,Isabella.Rodriguez10414@example.com,MX,2026-03-31,false
10415,Julia,Martinez,Julia.Martinez10415@example.com,CO,2025-04-16,true
10416,Luis,Silva,Luis.Silva10416@example.com,MX,2026-06-05,false
10417,Carla,Herrera,Carla.Herrera10417@example.com,MX,2025-12-06,false
10418,Tomas,Vargas,Tomas.Vargas10418@example.com,MX,2025-08-16,true
10419,PABLO,suarez,Pablo.Suarez10419@example.com,BR,2025-06-18,true
10420,MARTA,medina,Marta.Medina10420@example.com,AR,2026-02-07,true
10421,Marta,Molina,Marta.Molina10421@example.com,us,2025-05-07,false
10422,Julia,Morales,Julia.Morales10422@example.com,BR,2025-02-19,false
10423,Nicolas,Suarez,Nicolas.Suarez10423@example.com,BR,2025-06-27,false
10424,Valentina,Lopez,Valentina.Lopez10424@example.com,CL,2025-09-12,true
10425,Martina,Flores,MARTINA.FLORES10425@EXAMPLE.COM,MX,2025-11-03,false
10426,Felipe,Campos,Felipe.Campos10426@example.com,CL,2025-10-25,false
10427,Hugo,Herrera,Hugo.Herrera10427@example.com,US,2025-11-27,false
10428,Elena,Gomez,Elena.Gomez10428@example.com,BR,2026-07-01,true
10429,Bruno,Reyes,  Bruno.Reyes10429@example.com ,CO,2025-07-24,true
10430,Ricardo,Perez,Ricardo.Perez10430@example.com,es,2025-07-28,false
10431,Luis,Gomez,LUIS.GOMEZ10431@EXAMPLE.COM,CO,2026-07-29,true
10432,Laura,Molina,Laura.Molina10432@example.com,co,2026-03-03,false
10433,Sebastian,Rivera,SEBASTIAN.RIVERA10433@EXAMPLE.COM,ES,2026-03-30,false
10434,Hugo,Rojas,Hugo.Rojas10434@example.com,AR,2025-07-18,true
10435,DIEGO,herrera,Diego.Herrera10435@example.com,US,2025-10-13,false
10436,Valentina,Perez,Valentina.Perez10436@example.com,BR,2025-06-07,false
10437,Tomas,Rodriguez,Tomas.Rodriguez10437@example.com,AR,2026-07-18,true
10438,Ricardo,Medina,Ricardo.Medina10438@example.com,cl,2026-03-02,true
10439,Emma,Martinez,Emma.Martinez10439@example.com,CL,2026-06-28,true
10440,Felipe,Suarez,Felipe.Suarez10440@example.com,AR,2025-09-07,false
10441,Sebastian,Fuentes,Sebastian.Fuentes10441@example.com,CL,2025-10-17,true
10442,Laura,Suarez,Laura.Suarez10442@example.com,AR,2025-07-17,true
10443,SOFIA,lopez,Sofia.Lopez10443@example.com,us,2025-08-07,false
10444,Nicolas,Suarez,Nicolas.Suarez10444@example.com,US,2025-03-15,false
10445,Valentina,Garcia,  Valentina.Garcia10445@example.com ,mx,2026-07-26,true
10446,Marta,Ramirez,Marta.Ramirez10446@example.com,PE,2026-02-03,false
10447,Felipe,Garcia,Felipe.Garcia10447@example.com,BR,2025-03-16,true
10448,Laura,Lopez,Laura.Lopez10448@example.com,US,2026-01-26,true
10449,Sebastian,Garcia,Sebastian.Garcia10449@example.com,MX,2026-07-13,true
10450,Carla,Gonzalez,Carla.Gonzalez10450@example.com,US,2025-01-12,false
10451,Felipe,Gonzalez,FELIPE.GONZALEZ10451@EXAMPLE.COM,US,2025-11-09,true
10452,GABRIEL,fuentes,Gabriel.Fuentes10452@example.com,AR,2025-07-08,true
10453,Marta,Torres,MARTA.TORRES10453@EXAMPLE.COM,US,2026-07-17,true
10454,Felipe,Martinez,  FELIPE.MARTINEZ10454@EXAMPLE.COM ,US,2025-12-05,true
10455,Sebastian,Rojas,  Sebastian.Rojas10455@example.com ,US,2025-12-03,false
10456,Javier,Medina,Javier.Medina10456@example.com,BR,2025-01-05,true
10457,Ricardo,Ramirez,Ricardo.Ramirez10457@example.com,AR,2025-12-06,false
10458,Julia,Morales,Julia.Morales10458@example.com,CL,2025-10-15,false
10459,VALENTINA,fuentes,Valentina.Fuentes10459@example.com,mx,2025-01-20,false
10460,CARLA,garcia,Carla.Garcia10460@example.com,CO,2025-09-24,true
10461,Felipe,Cruz,FELIPE.CRUZ10461@EXAMPLE.COM,BR,2025-10-25,true
10462,Laura,Ortiz,  Laura.Ortiz10462@example.com ,US,2025-06-19,false
10463,VALENTINA,morales,Valentina.Morales10463@example.com,US,2026-05-11,false
10464,Luis,Ramirez,Luis.Ramirez10464@example.com,AR,2026-06-15,false
10465,Pablo,Diaz,  Pablo.Diaz10465@example.com ,MX,2026-06-18,false
10466,Isabella,Suarez,Isabella.Suarez10466@example.com,AR,2025-03-21,true
10467,Emma,Vega,Emma.Vega10467@example.com,US,2025-01-07,true
10468,Valentina,Morales,VALENTINA.MORALES10468@EXAMPLE.COM,US,2026-01-06,false
10469,Marta,Lopez,Marta.Lopez10469@example.com,BR,2026-05-06,true
10470,Diego,Rojas,  DIEGO.ROJAS10470@EXAMPLE.COM ,CO,2026-06-09,true
10471,Daniela,Gonzalez,Daniela.Gonzalez10471@example.com,US,2025-01-20,false
10472,Gabriel,Herrera,Gabriel.Herrera10472@example.com,CO,2026-05-09,true
10473,Marta,Reyes,Marta.Reyes10473@example.com,BR,2025-09-28,true
10474,SEBASTIAN,rivera,  Sebastian.Rivera10474@example.com ,ES,2025-01-17,true
10475,Bruno,Vega,Bruno.Vega10475@example.com,mx,2025-02-09,false
10476,Felipe,Ortiz,FELIPE.ORTIZ10476@EXAMPLE.COM,AR,2025-01-02,false
10477,Elena,Herrera,Elena.Herrera10477@example.com,br,2025-08-23,false
10478,Andres,Molina,Andres.Molina10478@example.com,AR,2025-04-11,true
10479,Isabella,Cruz,  Isabella.Cruz10479@example.com ,AR,2025-09-21,true
10480,Paula,Aguilar,Paula.Aguilar10480@example.com,co,2025-11-20,true
10481,Mateo,Gonzalez,Mateo.Gonzalez10481@example.com,MX,2025-10-10,false
10482,Emma,Navarro,Emma.Navarro10482@example.com,US,2026-05-11,true
10483,Javier,Castro,Javier.Castro10483@example.com,CL,2025-08-24,true
10484,Paula,Perez,Paula.Perez10484@example.com,US,2025-02-23,true
10485,CARLA,garcia,Carla.Garcia10485@example.com,CO,2025-09-27,true
10486,Sofia,Vargas,Sofia.Vargas10486@example.com,US,2025-02-28,false
10487,Marta,Perez,Marta.Perez10487@example.com,BR,2025-10-20,true
10488,Ricardo,Vargas,Ricardo.Vargas10488@example.com,MX,2025-01-01,false
10489,Sofia,Torres,Sofia.Torres10489@example.com,AR,2025-03-12,false
10490,Felipe,Flores,Felipe.Flores10490@example.com,AR,2025-08-20,false
10491,CAMILA,morales,Camila.Morales10491@example.com,ES,2025-03-16,true
10492,Martina,Lopez,Martina.Lopez10492@example.com,CO,2026-03-30,false
10493,Daniela,Cruz,Daniela.Cruz10493@example.com,AR,2025-01-29,true
10494,Isabella,Martinez,Isabella.Martinez10494@example.com,CL,2026-02-27,false
10495,Laura,Silva,Laura.Silva10495@example.com,us,2025-12-17,true
10496,Hugo,Perez,Hugo.Perez10496@example.com,MX,2025-07-14,true
10497,Camila,Ramirez,Camila.Ramirez10497@example.com,AR,2025-12-31,true
10498,Mateo,Lopez,Mateo.Lopez10498@example.com,ES,2026-07-09,false
10499,Bruno,Cruz,Bruno.Cruz10499@example.com,CL,2025-10-09,true
10500,Elena,Vega,Elena.Vega10500@example.com,MX,2026-03-10,true
10501,Felipe,Rodriguez,Felipe.Rodriguez10501@example.com,MX,2026-06-15,true
10502,Paula,Garcia,Paula.Garcia10502@example.com,US,2025-09-23,true
10503,Isabella,Ramirez,Isabella.Ramirez10503@example.com,US,2026-03-06,false
10504,Pablo,Gomez,Pablo.Gomez10504@example.com,CO,2025-08-23,false
10505,Gabriel,Torres,Gabriel.Torres10505@example.com,CO,2025-06-03,true
10506,Ana,Perez,ANA.PEREZ10506@EXAMPLE.COM,MX,2025-11-20,false
10507,JAVIER,torres,Javier.Torres10507@example.com,BR,2025-09-18,true
10508,Carla,Lopez,Carla.Lopez10508@example.com,MX,2025-09-21,true
10509,Nicolas,Lopez,Nicolas.Lopez10509@example.com,CL,2026-07-06,true
10510,Elena,Flores,Elena.Flores10510@example.com,CL,2026-01-26,false
10511,Julia,Rojas,Julia.Rojas10511@example.com,ES,2026-02-19,false
10512,Sofia,Martinez,Sofia.Martinez10512@example.com,US,2026-02-09,true
10513,Julia,Navarro,Julia.Navarro10513@example.com,PE,2025-07-08,false
10514,Valentina,Aguilar,Valentina.Aguilar10514@example.com,US,2026-02-11,true
10515,Sofia,Vega,  Sofia.Vega10515@example.com ,PE,2025-03-27,true
10516,Tomas,Gonzalez,Tomas.Gonzalez10516@example.com,US,2026-03-30,false
10517,Valentina,Ortiz,VALENTINA.ORTIZ10517@EXAMPLE.COM,CO,2026-05-03,true
10518,Bruno,Silva,Bruno.Silva10518@example.com,ES,2026-04-13,false
10519,Carla,Fuentes,Carla.Fuentes10519@example.com,BR,2026-07-07,true
10520,Sofia,Morales,Sofia.Morales10520@example.com,cl,2025-05-20,true
10521,ANDRES,silva,Andres.Silva10521@example.com,US,2026-03-17,false
10522,Tomas,Ramirez,Tomas.Ramirez10522@example.com,CO,2025-09-13,true
10523,Gabriel,Rojas,Gabriel.Rojas10523@example.com,CL,2025-10-06,true
10524,Gabriel,Silva,Gabriel.Silva10524@example.com,CO,2026-04-12,false
10525,Isabella,Medina,  ISABELLA.MEDINA10525@EXAMPLE.COM ,br,2025-07-10,false
10526,JAVIER,torres,  Javier.Torres10526@example.com ,us,2025-08-11,true
10527,Javier,Molina,Javier.Molina10527@example.com,CO,2025-05-30,true
10528,Elena,Diaz,Elena.Diaz10528@example.com,US,2025-01-13,true
10529,ELENA,medina,Elena.Medina10529@example.com,US,2026-04-17,false
10530,Mateo,Ortiz,Mateo.Ortiz10530@example.com,BR,2025-06-12,false
10531,Luis,Aguilar,Luis.Aguilar10531@example.com,ES,2025-02-23,false
10532,Camila,Lopez,  Camila.Lopez10532@example.com ,US,2026-02-10,false
10533,Ana,Rodriguez,Ana.Rodriguez10533@example.com,BR,2025-09-12,true
10534,SOFIA,herrera,Sofia.Herrera10534@example.com,BR,2025-06-07,false
10535,Ricardo,Lopez,Ricardo.Lopez10535@example.com,US,2026-03-26,false
10536,Ana,Medina,Ana.Medina10536@example.com,cl,2026-07-27,true
10537,Paula,Cruz,PAULA.CRUZ10537@EXAMPLE.COM,US,2026-07-22,true
10538,Laura,Gonzalez,Laura.Gonzalez10538@example.com,MX,2026-06-03,true
10539,Diego,Fuentes,Diego.Fuentes10539@example.com,US,2026-07-06,false
10540,Camila,Ortiz,Camila.Ortiz10540@example.com,BR,2025-11-26,true
10541,Laura,Herrera,Laura.Herrera10541@example.com,US,2026-05-13,true
10542,Luis,Castro,Luis.Castro10542@example.com,BR,2025-02-20,true
10543,Tomas,Medina,Tomas.Medina10543@example.com,US,2025-03-23,true
10544,Carla,Rodriguez,Carla.Rodriguez10544@example.com,CL,2025-03-01,false
10545,Isabella,Ortiz,ISABELLA.ORTIZ10545@EXAMPLE.COM,US,2025-04-10,true
10546,Lucas,Silva,LUCAS.SILVA10546@EXAMPLE.COM,CL,2026-07-26,false
10547,Nicolas,Aguilar,Nicolas.Aguilar10547@example.com,US,2025-04-17,true
10548,Diego,Silva,Diego.Silva10548@example.com,CL,2025-12-27,false
10549,Felipe,Rivera,Felipe.Rivera10549@example.com,CO,2025-09-04,false
10550,Camila,Diaz,Camila.Diaz10550@example.com,AR,2026-02-11,true
10551,Luis,Flores,Luis.Flores10551@example.com,BR,2025-08-16,true
10552,Martina,Garcia,Martina.Garcia10552@example.com,AR,2025-06-08,true
10553,Julia,Gomez,Julia.Gomez10553@example.com,US,2025-11-04,true
10554,Emma,Castro,Emma.Castro10554@example.com,PE,2025-04-08,false
10555,Javier,Rodriguez,  Javier.Rodriguez10555@example.com ,ar,2025-12-23,false
10556,Nicolas,Reyes,NICOLAS.REYES10556@EXAMPLE.COM,ES,2025-01-12,false
10557,Carla,Diaz,Carla.Diaz10557@example.com,US,2025-08-15,true
10558,SEBASTIAN,aguilar,Sebastian.Aguilar10558@example.com,ES,2026-03-19,true
10559,Emma,Gonzalez,EMMA.GONZALEZ10559@EXAMPLE.COM,us,2025-03-29,true
10560,Nicolas,Navarro,Nicolas.Navarro10560@example.com,BR,2025-07-20,false
10561,Gabriel,Ortiz,GABRIEL.ORTIZ10561@EXAMPLE.COM,US,2025-04-02,true
10562,Nicolas,Reyes,NICOLAS.REYES10562@EXAMPLE.COM,CL,2025-06-23,false
10563,Tomas,Suarez,Tomas.Suarez10563@example.com,es,2025-07-24,false
10564,Valentina,Navarro,VALENTINA.NAVARRO10564@EXAMPLE.COM,AR,2025-06-01,false
10565,MARTA,flores,Marta.Flores10565@example.com,US,2025-08-03,false
10566,Camila,Sanchez,Camila.Sanchez10566@example.com,MX,2025-01-19,true
10567,Lucia,Herrera,  Lucia.Herrera10567@example.com ,MX,2025-10-05,true
10568,Carla,Garcia,Carla.Garcia10568@example.com,US,2025-04-21,true
10569,BRUNO,fuentes,Bruno.Fuentes10569@example.com,BR,2025-11-20,true
10570,Tomas,Silva,TOMAS.SILVA10570@EXAMPLE.COM,US,2025-02-10,true
10571,Laura,Flores,Laura.Flores10571@example.com,CL,2025-11-06,true
10572,Laura,Torres,Laura.Torres10572@example.com,CO,2025-01-31,false
10573,Isabella,Ramirez,Isabella.Ramirez10573@example.com,us,2025-08-21,true
10574,DANIELA,gonzalez,Daniela.Gonzalez10574@example.com,MX,2025-05-22,false
10575,Sebastian,Molina,SEBASTIAN.MOLINA10575@EXAMPLE.COM,US,2026-03-17,false
10576,Elena,Gonzalez,Elena.Gonzalez10576@example.com,br,2025-05-02,true
10577,Marta,Fuentes,MARTA.FUENTES10577@EXAMPLE.COM,US,2025-11-07,true
10578,HUGO,suarez,Hugo.Suarez10578@example.com,PE,2025-07-09,true
10579,Tomas,Vargas,Tomas.Vargas10579@example.com,US,2026-01-03,true
10580,Elena,Cruz,Elena.Cruz10580@example.com,US,2026-02-01,true
10581,Valentina,Perez,VALENTINA.PEREZ10581@EXAMPLE.COM,us,2026-02-27,true
10582,Sebastian,Sanchez,SEBASTIAN.SANCHEZ10582@EXAMPLE.COM,AR,2026-05-17,false
10583,Bruno,Morales,Bruno.Morales10583@example.com,PE,2025-11-17,true
10584,Gabriel,Castro,Gabriel.Castro10584@example.com,BR,2026-04-08,true
10585,LUCIA,rodriguez,Lucia.Rodriguez10585@example.com,PE,2026-02-01,true
10586,Carla,Rodriguez,Carla.Rodriguez10586@example.com,US,2025-06-20,true
10587,Tomas,Vega,Tomas.Vega10587@example.com,US,2026-05-28,true
10588,Elena,Castro,Elena.Castro10588@example.com,ES,2025-07-03,true
10589,Lucia,Medina,  Lucia.Medina10589@example.com ,PE,2025-06-17,false
10590,Mateo,Martinez,Mateo.Martinez10590@example.com,US,2026-06-08,false
10591,Diego,Diaz,DIEGO.DIAZ10591@EXAMPLE.COM,MX,2025-06-03,true
10592,Valentina,Perez,VALENTINA.PEREZ10592@EXAMPLE.COM,AR,2025-10-23,false
10593,Mateo,Fuentes,Mateo.Fuentes10593@example.com,US,2026-05-26,true
10594,Ana,Vargas,Ana.Vargas10594@example.com,PE,2025-03-23,false
10595,Ana,Ramirez,Ana.Ramirez10595@example.com,PE,2025-07-09,true
10596,Carla,Gomez,Carla.Gomez10596@example.com,US,2025-03-31,true
10597,Nicolas,Perez,Nicolas.Perez10597@example.com,US,2026-07-30,true
10598,Julia,Aguilar,  Julia.Aguilar10598@example.com ,BR,2026-01-24,false
10599,Elena,Reyes,ELENA.REYES10599@EXAMPLE.COM,CO,2025-12-04,true
10600,Laura,Sanchez,Laura.Sanchez10600@example.com,BR,2025-03-31,true
10601,Paula,Vargas,Paula.Vargas10601@example.com,ES,2026-06-23,false
10602,Tomas,Gomez,Tomas.Gomez10602@example.com,ES,2025-07-04,false
10603,Lucas,Medina,LUCAS.MEDINA10603@EXAMPLE.COM,US,2025-08-01,false
10604,Nicolas,Reyes,Nicolas.Reyes10604@example.com,US,2025-10-16,true
10605,Sofia,Flores,Sofia.Flores10605@example.com,CL,2026-02-10,false
10606,Tomas,Garcia,TOMAS.GARCIA10606@EXAMPLE.COM,CO,2026-05-01,false
10607,Carla,Gonzalez,Carla.Gonzalez10607@example.com,MX,2026-02-28,false
10608,LUIS,suarez,Luis.Suarez10608@example.com,MX,2025-12-06,false
10609,Lucia,Molina,Lucia.Molina10609@example.com,cl,2026-07-02,false
10610,Daniela,Vargas,Daniela.Vargas10610@example.com,CL,2025-11-19,false
10611,Isabella,Reyes,Isabella.Reyes10611@example.com,US,2026-06-22,true
10612,MATEO,gomez,Mateo.Gomez10612@example.com,CO,2026-05-10,false
10613,Valentina,Sanchez,Valentina.Sanchez10613@example.com,CL,2025-04-11,false
10614,Laura,Herrera,  Laura.Herrera10614@example.com ,ES,2025-04-29,true
10615,HUGO,rodriguez,  Hugo.Rodriguez10615@example.com ,BR,2026-06-18,false
10616,Gabriel,Flores,Gabriel.Flores10616@example.com,US,2025-10-21,true
10617,MARTINA,navarro,MARTINA.NAVARRO10617@EXAMPLE.COM,MX,2026-07-28,true
10618,Camila,Silva,Camila.Silva10618@example.com,CL,2025-09-08,true
10619,Javier,Vargas,  Javier.Vargas10619@example.com ,pe,2025-02-21,true
10620,Luis,Martinez,LUIS.MARTINEZ10620@EXAMPLE.COM,MX,2026-04-02,false
10621,Javier,Rivera,Javier.Rivera10621@example.com,CO,2026-04-22,false
10622,Sofia,Suarez,  Sofia.Suarez10622@example.com ,CO,2026-04-22,true
10623,Lucas,Gonzalez,Lucas.Gonzalez10623@example.com,PE,2025-12-05,false
10624,Lucia,Rivera,LUCIA.RIVERA10624@EXAMPLE.COM,MX,2025-06-24,true
10625,PABLO,vargas,Pablo.Vargas10625@example.com,BR,2026-07-24,false
10626,Ricardo,Flores,Ricardo.Flores10626@example.com,MX,2026-05-09,true
10627,Martina,Sanchez,Martina.Sanchez10627@example.com,CO,2026-07-12,false
10628,DIEGO,herrera,Diego.Herrera10628@example.com,BR,2026-04-20,true
10629,Mateo,Suarez,Mateo.Suarez10629@example.com,MX,2026-01-24,true
10630,Carla,Herrera,Carla.Herrera10630@example.com,US,2025-01-01,false
10631,Sebastian,Gonzalez,Sebastian.Gonzalez10631@example.com,MX,2025-11-21,true
10632,Ricardo,Vega,Ricardo.Vega10632@example.com,BR,2025-04-02,false
10633,Tomas,Ortiz,TOMAS.ORTIZ10633@EXAMPLE.COM,CL,2025-02-24,true
10634,Felipe,Suarez,FELIPE.SUAREZ10634@EXAMPLE.COM,es,2026-02-08,false
10635,PAULA,diaz,Paula.Diaz10635@example.com,CL,2026-07-23,true
10636,HUGO,gomez,HUGO.GOMEZ10636@EXAMPLE.COM,CO,2025-03-15,false
10637,VALENTINA,aguilar,Valentina.Aguilar10637@example.com,PE,2026-03-02,false
10638,Lucia,Molina,Lucia.Molina10638@example.com,BR,2026-04-06,true
10639,Lucas,Perez,LUCAS.PEREZ10639@EXAMPLE.COM,MX,2025-10-03,true
10640,FELIPE,castro,Felipe.Castro10640@example.com,CL,2026-05-09,false
10641,Sofia,Gonzalez,Sofia.Gonzalez10641@example.com,AR,2026-06-14,true
10642,LUCIA,vargas,Lucia.Vargas10642@example.com,US,2026-07-07,false
10643,Javier,Vargas,Javier.Vargas10643@example.com,US,2026-04-26,false
10644,Martina,Reyes,Martina.Reyes10644@example.com,CL,2025-11-08,false
10645,Daniela,Torres,Daniela.Torres10645@example.com,us,2025-01-28,true
10646,Sofia,Gonzalez,Sofia.Gonzalez10646@example.com,MX,2025-09-21,true
10647,Mateo,Vargas,Mateo.Vargas10647@example.com,US,2025-09-25,false
10648,Lucas,Cruz,  Lucas.Cruz10648@example.com ,US,2025-06-07,false
10649,Elena,Reyes,Elena.Reyes10649@example.com,AR,2025-12-20,true
10650,Isabella,Navarro,ISABELLA.NAVARRO10650@EXAMPLE.COM,CO,2026-06-30,true
10651,Sebastian,Medina,Sebastian.Medina10651@example.com,CL,2026-04-05,true
10652,Martina,Ortiz,MARTINA.ORTIZ10652@EXAMPLE.COM,BR,2026-03-19,false
10653,Carla,Campos,Carla.Campos10653@example.com,US,2026-04-18,false
10654,Gabriel,Ramirez,Gabriel.Ramirez10654@example.com,AR,2025-07-04,true
10655,Ana,Herrera,ANA.HERRERA10655@EXAMPLE.COM,US,2025-12-26,true
10656,Javier,Torres,  JAVIER.TORRES10656@EXAMPLE.COM ,US,2025-08-11,false
10657,Carla,Lopez,CARLA.LOPEZ10657@EXAMPLE.COM,AR,2025-07-09,false
10658,Paula,Perez,Paula.Perez10658@example.com,US,2025-10-11,false
10659,Paula,Fuentes,Paula.Fuentes10659@example.com,BR,2025-03-05,true
10660,Martina,Rodriguez,Martina.Rodriguez10660@example.com,us,2025-07-25,false
10661,Diego,Rojas,DIEGO.ROJAS10661@EXAMPLE.COM,MX,2026-03-29,false
10662,Mateo,Rodriguez,Mateo.Rodriguez10662@example.com,US,2025-06-02,false
10663,Ana,Vega,Ana.Vega10663@example.com,US,2025-01-04,true
